3,223.510334361,0.0002343580000001566
3,147.98948082700002,0.00021783399998298592
3,27.560854725000002,0.00020053000000075372
3,150.01406097600002,0.00021018200001776677
3,528.5091850399999,0.0002671940000027462
3,17.293741449000002,0.00023864400000306318
3,16.593830311999998,0.00020337699999828374
3,455.223298219,0.00019985700004099272
3,75.034890442,0.00032478700001092875
3,158.634510048,0.00020690099998432743
3,227.091263607,0.00019263400000113506
3,12.309495624,0.00020685900000039226
3,87.87419574900001,0.00019675099999005852
3,62.873510425999996,0.00021094000000232427
3,133.87752628899997,0.00021344800001088515
3,128.99227637099997,0.00020000899999672583
3,202.048029995,0.00020967999998333653
3,132.105326273,0.00019759599999247257
3,146.991534152,0.00019404599999006678
3,245.779378298,0.00020950800001173775
4,1012.500755102,0.0004060129999743367
4,1865.708088303,0.0002317430000857712
4,258.133263704,0.00020039800000404284
4,6112.313709335,0.00023962499926710734
4,820.401900085,0.00022273599995514815
4,31.652707362999998,0.00032531700000504316
4,2557.839343701,0.00025102800009335624
4,395.203617215,0.00034556800000018484
4,70.07483397799999,0.00023008899999865662
4,394.78244286899996,0.00021901599995999277
4,301.799991608,0.00020332799999778217
4,2253.609397442,0.00024346300006072852
4,761.4892644629999,0.00023314700001719757
4,64.840806196,0.0002361880000023575
4,350.010587513,0.00020412899999655565
4,90.608676624,0.0002091219999869054
4,8661.330998476,0.00024258099983853754
4,292.21046260500003,0.0002191979999679461
4,564.2823178909999,0.00022960100000091188
4,2260.308305105,0.00024149999990186188
5,13953.502406991,0.00023882099958427716
5,514.392962828,0.0002525119999745584
5,2736.918570762,0.0002806540001074609
5,2564.512414037,0.00022730999990017153
5,10524.3162694,0.0002349599999433849
5,9065.717859953,0.0002351969997107517
